node,count,count_rescaled,cluster,AI_summary,cluster_name
반도체,48,45.47169811320755,1,"1. 티이엠씨는 반도체 소재·부품·장비 연구개발에 사활을 걸고 있으며, 실적 성장이 가파르게 전개되고 있습니다. 포스코와의 파트너 관계를 통해 중장기 성장 방안을 찾을 수 있을 것으로 기대됩니다.

2. TSMC는 최첨단 2나노 공정 반도체 제품의 시범 생산 준비에 착수하였으며, 기술개발이 순조롭게 진행되고 2025년 양산을 목표로 하고 있습니다.

3. TSMC는 스마트폰과 컴퓨팅 반도체 수요 부진으로 자본 지출 계획을 축소하였으나, 첨단 AI 반도체 수요가 폭주하여 내년부터는 회사의 강력한 성장이 예상되고 있습니다.",경기 관련주
세,5,21.132075471698112,1,"세 테마에 대한 이슈와 전망을 요약하면 다음과 같습니다. 
올해 국세수입이 감소하고 있으며, 법인세, 소득세, 부가세가 모두 감소세를 보이고 있습니다. 이는 부동산 거래 부진과 하반기 소비 위축이 예상되기 때문입니다. 특히 법인세는 지난해와 비교해 크게 감소했으며, 전체 세수 감소폭의 절반 이상을 차지하고 있습니다. 또한 배우 윤태영이 증여세 소송에서 일부 승소했으며, 삼성 오너 일가도 상속세 납부를 위해 대출을 받고 있습니다. 이들이 받은 주식담보대출 규모는 총 4조781억원에 달합니다. 따라서 세 테마는 계속해서 감소세를 보일 것으로 전망됩니다.",경기 관련주
수출,13,25.660377358490567,1,"한국무역협회의 보고서에 따르면, 중국 외 시장으로의 수출이 증가하고 있으며, 중국에 대한 수출 의존도가 낮아지고 있다고 분석되었습니다. 특히 호주는 석유제품을 중심으로 수출이 늘어나고 있으며, 중국 외 수출품의 경쟁력도 높아지고 있다는 것으로 나타났습니다. 이에 따라 미국, 인도, 호주, 베트남과 같은 시장으로의 수출이 더욱 다변화될 가능성이 크다고 분석되었습니다. 또한, 독일의 수출도 중국의 팬데믹 이후 재개로 인해 상승세를 보였으나, 이러한 추세가 일시적일 수 있다는 경고가 있습니다. 4월에는 독일의 수출이 전월 대비 1.2% 증가한 1304억 유로에 달했습니다.",경기 관련주
코스피,32,36.41509433962264,1,"코스닥이 개인과 기관의 쌍끌이 매수로 상승 마감했습니다. 기타 제조업, 금속업, 인터넷업이 강세를 보였고, 출판·매체복제업, 유통업, 반도체업은 하락했습니다. 솔트웨어, 엑스게이트, 라이온켐텍 등은 오름세를 보였으며 에스바이오메딕스, 에스씨엠생명과학, 쌍용정보통신 등은 하락했습니다. 코스피는 중국 경제지표와 외국인 수급에 주목하며 견조한 모습을 보일 것으로 전망됩니다. 원화 강세와 미국 증시의 긍정적 전망이 국내 증시에 영향을 줄 것으로 예상됩니다. 코스피는 외국인과 기관의 순매수세로 오름세를 보이고 있으며, 다우지수와 S&P500 지수, 나스닥지수는 상승했습니다. 철강금속, 기계, 화학 등이 오름세를 보였고, 의료정밀, 의약품, 종이목재 등이 내림세입니다. 포스코퓨처엠, KB금융, POSCO홀딩스 등이 강세를 보이고 있으며, 셀트리온, SK하이닉스, 삼성바이오로직스 등이 하락하고 있습니다.",경기 관련주
폴더블폰,6,21.69811320754717,1,"폴더블폰 테마에 대한 이슈와 전망은 다음과 같습니다. 소프트센은 폴더블폰의 UTG 시스템장비 채택으로 하반기 추가 수주 기대감이 높은 상황입니다. 아이씨에이치는 삼성전자 갤럭시Z 플립5와 갤럭시Z 폴드5의 폴더블 디스플레이를 보호하는 PE폼을 공급한다고 밝혔습니다. 아이씨에이치는 이미 갤럭시Z 플립6와 갤럭시Z 폴드6용 PE폼 개발에 돌입했습니다. 이러한 동향으로 인해 폴더블폰 시장에서 소프트센과 아이씨에이치의 경쟁이 심화될 전망입니다. 폴더블폰 시장은 더욱 성장할 것으로 예상되며, 기업들은 적극적인 개발과 프로모션을 통해 고정협력사 자리를 확보하고 적용 모델을 확장할 계획입니다.",경기 관련주
기계,15,26.79245283018868,0,"금속업 종목인 피제이메탈의 주가가 급등하고 상한가에 도달했다. 피제이메탈은 최근에도 상승세를 이어가고 있으며, 주가의 변동성은 비교적 낮은 편이다. 또한, 코스피 지수도 개인과 외국인의 매수세에 힘입어 상승하고 있으며, 기계업 업종도 강세를 보이고 있다. 이러한 추세는 기계 산업에 대한 전망이 긍정적이라고 볼 수 있다.",자동차
자동차,6,21.69811320754717,0,"인도 주식 시장은 자동차 주식의 상승과 미 연준의 금리 인상 가능성 감소로 상승했습니다. 인도 중앙은행의 금리 결정을 주목하며, 기준 금리 동결이 예상됩니다. Nifty 50와 S&P BSE Sensex는 상승세를 이어가며 경제 성장률과 공장 생산의 긍정적인 영향을 받았습니다. 인도 주식 시장은 미국 채권 시장을 따라가며 RBI 정책에 대한 주목도가 높습니다. 중국의 자동차 부품 공급업체들은 상하이 창안 자동차에게 불공정한 요금 인하를 요구하는 편지를 보냈습니다. 이러한 이슈로 인해 차안 자동차그룹과 공급업체 간의 불화가 예상됩니다.",자동차
자동차 대표주,15,26.79245283018868,0,"일반 모터스는 미시간 플린트의 생산시설에 10억 달러 이상을 투자할 예정입니다. 이에 따라 GM의 미국 제조 및 부품 유통 시설 투자는 2013년 이후 305억 달러 이상입니다. 이러한 투자는 디트로이트 자동차 제조업체의 2023년 플린 지역 운영에 17억 달러 이상을 투자할 계획과 일치합니다.
현대자동차그룹은 인도를 중국보다 큰 생산거점으로 만들기 위해 경쟁하고 있습니다. 현대차 인도 공장의 누적 생산량이 중국보다 많아질 것으로 예상되며, 이는 사드 사태와 현지 시장 진출 전략 실패 등의 영향으로 중국 내 판매 부진이 계속되고 있습니다.
멕시코 자동차 생산량과 수출이 작년 동월 대비 증가했습니다. 5월에 멕시코 자동차 생산량은 24.97% 증가한 344,201대이며, 수출은 14.16% 증가한 279,274대입니다.",자동차
자동차부품,8,22.83018867924528,0,"국토교통부는 기아, 폭스바겐그룹코리아, 스텔란티스코리아, 포드세일즈서비스코리아가 제작 또는 수입ㆍ판매한 9개 차종 5만4412대에서 제작결함이 발견돼 제작ㆍ판매사가 자발적 시정조치(리콜)한다고 밝혔습니다. 기아, 폭스바겐, 스텔란티스, 포드의 자동차들이 다양한 결함으로 인해 리콜 조치를 받게 됐습니다. 리콜 대상 차량들은 다양한 결함으로 인해 안전에 문제가 발생할 수 있습니다. 이에 따라 차량 제작사들은 리콜 대상 차량 소유주들에게 시정 방법 등을 안내할 예정입니다. 스텔란티스와 벨기에의 금속 재활용 기업 갈루는 폐차부터 부품과 소재 재활용에 초점을 맞춘 합작 사업을 위한 독점적인 협상에 돌입했습니다. 이 계획은 스텔란티스의 순환 경제 사업 확장 전략의 일부로 원자재 공급 부족에 대한 대비책으로 볼 수 있습니다. 스텔란티스와 벨기에의 합작 사업은 프랑스, 벨기에, 룩셈부르크에서 시작해 유럽 전역으로 확장될 예정입니다. 이번 합작 사업은 폐차 차량으로부터 부품과 재료를 재활용하는 것을 목표로 합니다.",자동차
리튬,6,21.69811320754717,5,"알파 리튬 주식회사는 글로벌 에너지 전환을 위해 리튬 원료를 생산하고 있으며, 알파 리튬 코프는 시장 미달 텐더 오퍼 발표에 대응하기 위해 특별위원회를 구성했습니다. 이사회와 특별위원회는 제안과 관련된 인수 제안서를 검토하고 경쟁 제안을 포함한 대안을 조사할 예정입니다. 알에프세미의 리튬·인산·철(LFP) 배터리 국내 판권은 130억원으로 평가되었으며, 알에프세미는 이를 통해 이차전지 사업을 본격적으로 시작할 예정입니다. 한영회계법인은 국내 시장에 국한해 사업부 가치를 평가하고, 향후 중국 외 전세계 판권의 확장성과 사업성을 고려하면 가치가 크게 높아질 것으로 전망되고 있습니다. 알에프세미는 이차전지 사업을 준비하고 판로를 확보하여 사업성을 증명할 계획입니다.",에너지
배터리,40,40.94339622641509,5,"배터리 관련 이슈와 전망은 다음과 같습니다. 중국의 배터리 광물 공급망 다변화가 필요한 상황이며, 우리나라 기업들이 중국 의존도를 줄이기 위해 움직이고 있습니다. 이를 위해 LG에너지솔루션은 미국 컴파스 미네랄과 장기 공급 계약을 체결하고, 5년 동안 그린테크놀로지메탈스로부터 리튬 정광을 공급받게 되었습니다. 또한 SK온은 웨스트워터 리소스와 배터리 음극재 공동개발협약을 맺어 북미 지역에서도 핵심 소재 공급망을 강화하고 있습니다. 이에 따라 LG에너지솔루션은 IRA에 효과적으로 대응할 수 있게 되었습니다. CATL 자회사 장쑤시대는 리양시에서 배터리 생산기지를 운영하고 있으며, 리양시는 녹색 에너지 산업에 대한 포석이 시작되었습니다. 이러한 배터리 관련 기업들의 움직임은 배터리 산업의 발전과 성장을 예상할 수 있습니다.",에너지
에너지,7,22.264150943396228,5,"캐나다 주식 지수는 화요일에 금융주의 상승으로 에너지 주식의 손실을 상쇄한 결과 거의 변동이 없었습니다. 이번 주 예정된 캐나다 은행의 금리 결정을 기다리는 투자자들로 인해 에너지 부문은 원유 가격 하락으로 큰 타격을 받았지만, 기술 및 금융 부문은 상승했습니다. 캐나다의 대표적인 주식 지수인 토론토 증권 거래소의 S&P/TSX 종합 지수는 월요일에는 에너지 주식 상승으로 소폭 상승했으며, 이번 주 후반에 예정된 캐나다 은행의 금리 결정을 기다리고 있습니다. 마지막으로, 미국의 부채 상한법안 통과로 인해 토론토 증권 거래소 S&P/TSX 복합 지수는 주간에 0.5% 상승하였고 에너지와 금융 주식이 가장 큰 수익률을 보였습니다.",에너지
원유,35,38.11320754716981,5,"OPEC+가 원유 감산을 내년까지 연장하기로 합의했습니다. 이로 인해 국제유가는 급등하였으며, OPEC+는 유가 방어를 위한 감산 기조를 유지할 것으로 예상됩니다. 하지만 사우디아라비아가 추가 감산을 강행하면서 독단적인 결정을 내리고 있습니다. 유럽 시장은 미국의 채무 한도 합의와 유로존 인플레이션 데이터를 소화하면서 하락세를 보였습니다. 사우디 아라비아의 생산량 감축 발표로 석유 및 가스 주식은 상승했습니다. OPEC+는 추가로 100만 배럴의 석유 생산량을 감소시킬 수 있다고 발표했습니다. 이 결정은 세계 석유 시장에 큰 영향을 미칠 것으로 예상되며, 총 생산량 감소량은 하루 466만 배럴로 예상됩니다.",에너지
유가,7,22.264150943396228,5,"유가는 사우디 아라비아의 추가 감산 등의 영향으로 상승했으나, 러시아와의 입장 차이로 사우디는 나홀로 감산에 나섰고, 이로 인해 국제유가가 상승했습니다. OPEC+는 2024년말까지 자발적 감산 규모를 연장하기로 합의했으며, 스위스쿼트 은행의 애널리스트는 이로 인해 OPEC 내에 균열이 생길 수 있다고 시사했습니다. 국제유가가 상승한 이유로는 사우디 아라비아의 독자적 추가 감산 결정과 미국의 채무상한정지법 통과로 디폴트 우려가 해소되었기 때문입니다. 또한 미국의 임금상승률 둔화와 금리인상 중단 전망으로 인해 국제유가가 상승한 것으로 분석됩니다.",에너지
전기차,41,41.50943396226416,5,"한화그룹은 최근 미국 수소전기차업체 니콜라의 지분을 전량 처분하여 상장폐지 위기에서 벗어났습니다. 한화솔루션은 니콜라 지분을 사들였던 한화임팩트를 자회사로 두고 있으며, 니콜라 지분 투자 관련한 추가적인 리스크는 존재하지 않는다고 밝혔습니다. 유럽 내 전기차 판매량이 경유차를 넘어섰으며, 독일과 영국에서 가장 많은 전기차가 판매되었습니다. 한화임팩트는 투자전문회사로 기업 정체성을 전환하고 있으며, 한화에너지와 함께 수소 사업 확대를 위해 니콜라 지분을 확보한 바 있습니다.",에너지
전력,14,26.22641509433962,5,"유럽의 전력 가격은 수요 예측이 높아지면서 상승했습니다. 독일과 프랑스의 전력 가격은 월요일에 비해 상승한 것으로 나타났습니다. 소비의 증가와 풍력 및 태양광 공급 변동이 가격 상승을 영향을 주었습니다. 독일과 프랑스의 전력 수요는 예상대로 증가할 것으로 예측되었으며, 풍력 공급은 일부 변동이 있을 것으로 예상되었습니다. 또한, 유럽 도매 시장에서도 전력 소비가 증가하면서 전력 공급량이 상승했습니다.",에너지
탄소,4,20.566037735849054,5,"유럽 환경규제 강화로 인해 탄소배출권 ETF가 조정을 받고 있고, 경기 침체와 제조업 활동 축소로 인해 탄소배출량이 감소할 전망이다. 이에 따라 탄소배출권 수요에도 영향을 줄 것으로 보이며, 탄소배출권 가격이 하락하고 있다. 포스코는 국내 최초로 탄소저감 브랜드 제품을 출시하였고, LG전자와 삼성전자 등 주요 고객사가 탄소저감 제품을 주문하거나 검토 중인 것으로 알려져 있다. 이를 통해 탄소저감 제품의 확대 적용이 예상되고 있다.",에너지
화학,50,46.60377358490566,5,"화학 테마에 대한 이슈와 전망은 다음과 같습니다. OPEC+는 석유 생산량 감산 기한을 내년 말까지 연장하기로 결정하였습니다. 이 결정은 시장에 대한 장기적인 지침을 제공하기 위한 것으로 평가되고 있습니다. 일각에서는 이로 인해 주유 가격이 상승하고 유가가 100달러를 넘어설 우려가 있습니다. 또한, 석유 물류 기업 EXOLUM은 지속 가능한 미래를 구축하기 위해 혁신적인 프로젝트를 추진하고 있습니다. 미국의 연방준비제도(Fed)는 기준금리를 유지하기로 결정하였습니다. 이는 경제 회복을 위한 노력을 지속할 것이라는 의미이지만, 여전한 불확실성과 높은 실업률 및 높아지는 인플레이션에 대한 우려가 있습니다.",에너지
농업,10,23.9622641509434,99,"농산물 가격이 하락세인데도 소비자에게 전이되는 시간이 필요하며, 식품 가격은 다양한 요인에 의해 좌우되는 것으로 분석됩니다. 호주의 무역 장관이 EU와의 협정에 호주 농산물 시장 개방을 요구하지 않으면 서명하지 않을 것이라고 경고했습니다. 중국과의 무역 관계가 완화되면서 호주의 중국 수출이 증가하고 있으며, 화요일에 스카이 뉴스에 의하면 돈 페럴 장관은 중국과의 무역 분쟁에서 올리브 가지를 내밀었다고 밝혔습니다. Bright Green Corp는 농업과 식품 산업에 혁신을 주도하는 기업으로, 지속 가능한 농업 방식과 친환경 제품을 개발하여 환경 보호에 기여하고 있습니다. 이 회사는 또한 기술 혁신을 통해 농작물 생산성을 향상시키고 식품 소비의 효율성을 높이는 것을 목표로 하고 있습니다.",그 외
